# Constructed from biom file
#OTU ID	PMXC7.CR.Seed.Comm	PMXC7.M9TC.Seed.Comm	PMXC7.NS.CR.B.RT.REP1.T0	PMXC7.NS.CR.B.RT.REP1.T11	PMXC7.NS.CR.B.RT.REP1.T12	PMXC7.NS.CR.B.RT.REP1.T7	PMXC7.NS.CR.B.RT.REP2.T0	PMXC7.NS.CR.B.RT.REP2.T11	PMXC7.NS.CR.B.RT.REP2.T12	PMXC7.NS.CR.B.RT.REP2.T7	PMXC7.NS.CR.B.RT.REP3.T0	PMXC7.NS.CR.B.RT.REP3.T11	PMXC7.NS.CR.B.RT.REP3.T12	PMXC7.NS.CR.B.RT.REP3.T7	PMXC7.NS.CR.B.VT.REP1.T0	PMXC7.NS.CR.B.VT.REP1.T11	PMXC7.NS.CR.B.VT.REP1.T12	PMXC7.NS.CR.B.VT.REP1.T7	PMXC7.NS.CR.B.VT.REP2.T0	PMXC7.NS.CR.B.VT.REP2.T11	PMXC7.NS.CR.B.VT.REP2.T12	PMXC7.NS.CR.B.VT.REP2.T7	PMXC7.NS.CR.B.VT.REP3.T0	PMXC7.NS.CR.B.VT.REP3.T11	PMXC7.NS.CR.B.VT.REP3.T12	PMXC7.NS.CR.B.VT.REP3.T7	PMXC7.NS.CR.NB.RT.REP1.T0	PMXC7.NS.CR.NB.RT.REP1.T11	PMXC7.NS.CR.NB.RT.REP1.T12	PMXC7.NS.CR.NB.RT.REP1.T7	PMXC7.NS.CR.NB.RT.REP2.T0	PMXC7.NS.CR.NB.RT.REP2.T11	PMXC7.NS.CR.NB.RT.REP2.T12	PMXC7.NS.CR.NB.RT.REP2.T7	PMXC7.NS.CR.NB.RT.REP3.T0	PMXC7.NS.CR.NB.RT.REP3.T11	PMXC7.NS.CR.NB.RT.REP3.T12	PMXC7.NS.CR.NB.RT.REP3.T7	PMXC7.NS.CR.NB.VT.REP1.T0	PMXC7.NS.CR.NB.VT.REP1.T11	PMXC7.NS.CR.NB.VT.REP1.T12	PMXC7.NS.CR.NB.VT.REP1.T7	PMXC7.NS.CR.NB.VT.REP2.T0	PMXC7.NS.CR.NB.VT.REP2.T11	PMXC7.NS.CR.NB.VT.REP2.T12	PMXC7.NS.CR.NB.VT.REP2.T7	PMXC7.NS.CR.NB.VT.REP3.T0	PMXC7.NS.CR.NB.VT.REP3.T11	PMXC7.NS.CR.NB.VT.REP3.T12	PMXC7.NS.CR.NB.VT.REP3.T7	PMXC7.NS.M9.B.RT.REP1.T0	PMXC7.NS.M9.B.RT.REP1.T11	PMXC7.NS.M9.B.RT.REP1.T12	PMXC7.NS.M9.B.RT.REP1.T7	PMXC7.NS.M9.B.RT.REP2.T0	PMXC7.NS.M9.B.RT.REP2.T11	PMXC7.NS.M9.B.RT.REP2.T12	PMXC7.NS.M9.B.RT.REP2.T7	PMXC7.NS.M9.B.RT.REP3.T0	PMXC7.NS.M9.B.RT.REP3.T11	PMXC7.NS.M9.B.RT.REP3.T12	PMXC7.NS.M9.B.RT.REP3.T7	PMXC7.NS.M9.B.VT.REP1.T0	PMXC7.NS.M9.B.VT.REP1.T11	PMXC7.NS.M9.B.VT.REP1.T12	PMXC7.NS.M9.B.VT.REP1.T7	PMXC7.NS.M9.B.VT.REP2.T0	PMXC7.NS.M9.B.VT.REP2.T11	PMXC7.NS.M9.B.VT.REP2.T12	PMXC7.NS.M9.B.VT.REP2.T7	PMXC7.NS.M9.B.VT.REP3.T0	PMXC7.NS.M9.B.VT.REP3.T11	PMXC7.NS.M9.B.VT.REP3.T12	PMXC7.NS.M9.B.VT.REP3.T7	PMXC7.NS.M9.NB.RT.REP1.T0	PMXC7.NS.M9.NB.RT.REP1.T11	PMXC7.NS.M9.NB.RT.REP1.T12	PMXC7.NS.M9.NB.RT.REP1.T7	PMXC7.NS.M9.NB.RT.REP2.T0	PMXC7.NS.M9.NB.RT.REP2.T11	PMXC7.NS.M9.NB.RT.REP2.T12	PMXC7.NS.M9.NB.RT.REP2.T7	PMXC7.NS.M9.NB.RT.REP3.T0	PMXC7.NS.M9.NB.RT.REP3.T11	PMXC7.NS.M9.NB.RT.REP3.T12	PMXC7.NS.M9.NB.RT.REP3.T7	PMXC7.NS.M9.NB.VT.REP1.T0	PMXC7.NS.M9.NB.VT.REP1.T11	PMXC7.NS.M9.NB.VT.REP1.T12	PMXC7.NS.M9.NB.VT.REP1.T7	PMXC7.NS.M9.NB.VT.REP2.T0	PMXC7.NS.M9.NB.VT.REP2.T11	PMXC7.NS.M9.NB.VT.REP2.T12	PMXC7.NS.M9.NB.VT.REP2.T7	PMXC7.NS.M9.NB.VT.REP3.T0	PMXC7.NS.M9.NB.VT.REP3.T11	PMXC7.NS.M9.NB.VT.REP3.T12	PMXC7.NS.M9.NB.VT.REP3.T7	PMXC7.S.CR.B.RT.REP1.T0	PMXC7.S.CR.B.RT.REP1.T11	PMXC7.S.CR.B.RT.REP1.T12	PMXC7.S.CR.B.RT.REP1.T7	PMXC7.S.CR.B.RT.REP2.T0	PMXC7.S.CR.B.RT.REP2.T11	PMXC7.S.CR.B.RT.REP2.T12	PMXC7.S.CR.B.RT.REP2.T7	PMXC7.S.CR.B.RT.REP3.T0	PMXC7.S.CR.B.RT.REP3.T11	PMXC7.S.CR.B.RT.REP3.T12	PMXC7.S.CR.B.RT.REP3.T7	PMXC7.S.CR.B.VT.REP1.T0	PMXC7.S.CR.B.VT.REP1.T11	PMXC7.S.CR.B.VT.REP1.T12	PMXC7.S.CR.B.VT.REP1.T7	PMXC7.S.CR.B.VT.REP2.T0	PMXC7.S.CR.B.VT.REP2.T11	PMXC7.S.CR.B.VT.REP2.T12	PMXC7.S.CR.B.VT.REP2.T7	PMXC7.S.CR.B.VT.REP3.T0	PMXC7.S.CR.B.VT.REP3.T11	PMXC7.S.CR.B.VT.REP3.T12	PMXC7.S.CR.B.VT.REP3.T7	PMXC7.S.CR.NB.RT.REP1.T0	PMXC7.S.CR.NB.RT.REP1.T11	PMXC7.S.CR.NB.RT.REP1.T12	PMXC7.S.CR.NB.RT.REP1.T7	PMXC7.S.CR.NB.RT.REP2.T0	PMXC7.S.CR.NB.RT.REP2.T11	PMXC7.S.CR.NB.RT.REP2.T12	PMXC7.S.CR.NB.RT.REP2.T7	PMXC7.S.CR.NB.RT.REP3.T0	PMXC7.S.CR.NB.RT.REP3.T11	PMXC7.S.CR.NB.RT.REP3.T12	PMXC7.S.CR.NB.RT.REP3.T7	PMXC7.S.CR.NB.VT.REP1.T0	PMXC7.S.CR.NB.VT.REP1.T11	PMXC7.S.CR.NB.VT.REP1.T12	PMXC7.S.CR.NB.VT.REP1.T7	PMXC7.S.CR.NB.VT.REP2.T0	PMXC7.S.CR.NB.VT.REP2.T11	PMXC7.S.CR.NB.VT.REP2.T12	PMXC7.S.CR.NB.VT.REP2.T7	PMXC7.S.CR.NB.VT.REP3.T0	PMXC7.S.CR.NB.VT.REP3.T11	PMXC7.S.CR.NB.VT.REP3.T12	PMXC7.S.CR.NB.VT.REP3.T7	PMXC7.S.M9.B.RT.REP1.T0	PMXC7.S.M9.B.RT.REP1.T11	PMXC7.S.M9.B.RT.REP1.T12	PMXC7.S.M9.B.RT.REP1.T7	PMXC7.S.M9.B.RT.REP2.T0	PMXC7.S.M9.B.RT.REP2.T11	PMXC7.S.M9.B.RT.REP2.T12	PMXC7.S.M9.B.RT.REP2.T7	PMXC7.S.M9.B.RT.REP3.T0	PMXC7.S.M9.B.RT.REP3.T11	PMXC7.S.M9.B.RT.REP3.T12	PMXC7.S.M9.B.RT.REP3.T7	PMXC7.S.M9.B.VT.REP1.T0	PMXC7.S.M9.B.VT.REP1.T11	PMXC7.S.M9.B.VT.REP1.T12	PMXC7.S.M9.B.VT.REP1.T7	PMXC7.S.M9.B.VT.REP2.T0	PMXC7.S.M9.B.VT.REP2.T11	PMXC7.S.M9.B.VT.REP2.T12	PMXC7.S.M9.B.VT.REP2.T7	PMXC7.S.M9.B.VT.REP3.T0	PMXC7.S.M9.B.VT.REP3.T11	PMXC7.S.M9.B.VT.REP3.T12	PMXC7.S.M9.B.VT.REP3.T7	PMXC7.S.M9.NB.RT.REP1.T0	PMXC7.S.M9.NB.RT.REP1.T11	PMXC7.S.M9.NB.RT.REP1.T12	PMXC7.S.M9.NB.RT.REP1.T7	PMXC7.S.M9.NB.RT.REP2.T0	PMXC7.S.M9.NB.RT.REP2.T11	PMXC7.S.M9.NB.RT.REP2.T12	PMXC7.S.M9.NB.RT.REP2.T7	PMXC7.S.M9.NB.RT.REP3.T0	PMXC7.S.M9.NB.RT.REP3.T11	PMXC7.S.M9.NB.RT.REP3.T12	PMXC7.S.M9.NB.RT.REP3.T7	PMXC7.S.M9.NB.VT.REP1.T0	PMXC7.S.M9.NB.VT.REP1.T11	PMXC7.S.M9.NB.VT.REP1.T12	PMXC7.S.M9.NB.VT.REP1.T7	PMXC7.S.M9.NB.VT.REP2.T0	PMXC7.S.M9.NB.VT.REP2.T11	PMXC7.S.M9.NB.VT.REP2.T12	PMXC7.S.M9.NB.VT.REP2.T7	PMXC7.S.M9.NB.VT.REP3.T0	PMXC7.S.M9.NB.VT.REP3.T11	PMXC7.S.M9.NB.VT.REP3.T12	PMXC7.S.M9.NB.VT.REP3.T7
f09e09ead2bd3304c3a503036cc0de1c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
599ba508a6627795474948bc35eda922	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4d97ca5524a3df5b505773aa4092dbb5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
881a0f31c56dc11aa32e171459a9e667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f94951f8a47cffb51985e933ec737914	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1f96d342ec9f5935b28f6766aca91a15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5e890e691ba9699e72597b425dc56132	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3a1cdd2f539ab2c6171271f95e681093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b2d1f09b8d8208af260ef5ce1519a401	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fcfd52c9beeed5ccb89778738139042c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b204550e7bad2949e7089ea878c53703	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
